log_ingreso,ingreso,escolaridad,experiencia,experiencia_sq,mujer,urbano,horas_trabajo,edad
7.008126828584357,1105.5816201840219,15,6,36,0,1,49,27
7.015297464380739,1113.5378347931385,15,38,1444,1,1,52,59
6.119406438673533,454.5947845200819,2,34,1156,0,1,21,42
6.772855421819544,873.8034124597327,16,0,0,0,1,39,20
5.883767590449134,359.1598630869863,5,12,144,0,1,51,23
5.4677304942225495,236.9218865573531,5,12,144,1,1,22,23
7.128337908128495,1246.8029427448612,18,0,0,0,0,55,19
6.980492336721623,1075.447719079633,14,15,225,0,1,24,35
7.120722035278167,1237.343516678294,18,16,256,0,1,39,40
5.2712540448592975,194.65992171962824,1,12,144,1,1,22,19
5.528502792770585,251.7666818027009,7,16,256,1,0,22,29
6.613780999749547,745.2956607731053,6,27,729,0,1,55,39
6.276368154829312,531.8535422028074,7,41,1681,1,0,25,54
7.1587702525440005,1285.3293301453455,12,19,361,1,0,58,37
7.5245501018934196,1852.9793866163907,14,36,1296,0,1,55,56
7.289669505956284,1465.0864148485389,11,24,576,0,0,43,41
7.182635709997761,1316.3732680426028,14,17,289,0,1,57,37
6.547014083151725,697.1594028814919,13,0,0,1,1,56,18
5.680119834386025,292.9845374411235,6,6,36,1,1,27,18
7.403697572737965,1642.0447988465355,16,12,144,0,0,57,34
6.085496976948603,439.4381490449309,4,8,64,0,0,35,18
6.3393268508111555,566.414901291698,9,47,2209,0,1,20,62
7.828319286770556,2510.706048443312,18,23,529,0,1,33,47
6.764096105241849,866.1829156392806,17,35,1225,1,1,29,58
5.915443678190518,370.7187460441125,9,49,2401,1,1,29,64
6.095701219505589,443.9452391178268,1,13,169,0,0,41,20
6.462474565094497,640.6444130047055,5,52,2704,1,1,59,63
6.307369441096973,548.5999246187828,2,20,400,0,1,50,28
6.901067893480769,993.3349252997078,18,17,289,1,1,23,41
6.080095343349334,437.07086453201083,4,29,841,0,0,42,39
6.112637868926149,451.5282178569461,6,49,2401,1,0,31,61
5.88853767273072,360.87717779611904,6,50,2500,0,1,27,62
7.520845900255495,1846.1282741222433,9,28,784,0,1,43,43
5.28202072706742,196.76708646661092,0,24,576,1,1,20,30
5.859158545633293,350.42914978691687,10,2,4,0,0,45,18
6.5274685578421465,683.66535979661,6,29,841,1,1,41,41
5.7834899929702654,324.89108171331674,5,16,256,1,1,44,27
6.661000989864867,781.3326518828826,5,41,1681,1,1,50,52
7.0667151381494575,1172.2908890038295,12,23,529,1,1,53,41
7.081630234000323,1189.9067646473904,15,24,576,0,1,56,45
6.573274921035046,715.709902701615,12,35,1225,1,1,30,53
6.252998156264853,519.5682385857594,1,26,676,1,1,23,33
7.27058502303957,1437.3911140281807,18,33,1089,0,1,27,57
6.74088937978148,846.3130949904266,18,9,81,1,1,54,33
6.86201354318283,955.2886471932898,18,10,100,1,1,44,34
6.844348627591383,938.561728643556,17,9,81,1,0,50,32
6.26985853069907,528.40261984059,5,22,484,0,1,42,33
5.871358413660582,354.73052391549413,1,25,625,1,1,59,32
7.79370108511784,2425.277149070911,18,27,729,0,0,57,51
6.338164575955632,565.7569539260402,5,17,289,1,0,23,28
6.868826501588327,961.8192099777518,14,0,0,0,1,55,18
6.021009183154353,411.9941635689288,5,21,441,0,1,26,32
5.587491845125936,267.0649387515595,2,35,1225,1,0,29,43
5.457826890236544,234.58708656784734,10,5,25,1,1,25,21
6.204841135390063,495.14028942274535,7,47,2209,1,0,50,60
6.710372338340609,820.8762262481843,17,0,0,0,0,23,22
6.774997246974284,875.6769522699583,16,30,900,1,1,40,52
6.179710568688662,482.8521835857763,18,6,36,1,1,39,30
6.942456472704377,1035.3103053574093,18,3,9,1,1,36,27
6.106320859822845,448.6849000815966,16,6,36,0,0,25,28
5.867139394459929,353.23706171220925,3,26,676,0,0,30,35
6.81105514129953,907.8281887870568,6,39,1521,1,1,37,51
6.346212816363433,570.3286743788382,4,46,2116,0,1,28,56
6.150889208004589,469.1343593948514,15,37,1369,1,1,31,58
5.906029237193223,367.245013564487,5,48,2304,0,0,50,59
6.317959683685004,554.4406034194757,13,21,441,1,0,50,40
5.558352086648589,259.39502339810286,1,17,289,1,1,53,24
6.527032217901058,683.3671143667209,17,33,1089,1,1,35,56
6.471506328503072,646.4567701786335,17,0,0,0,1,31,20
6.359436432217075,577.9205671874423,12,11,121,1,0,32,29
7.462756511001041,1741.9431308796206,17,1,1,0,1,55,24
6.016602848979613,410.1827733323483,16,21,441,1,0,32,43
7.597909591900156,1994.0232130435902,12,32,1024,0,1,21,50
6.902409119051726,994.6681053497787,11,37,1369,1,1,34,54
6.27387473080019,530.5290577376127,2,24,576,1,0,32,32
5.757285084387217,316.4879234775496,6,7,49,0,0,53,19
5.391716691136294,219.58001324719754,0,52,2704,1,1,45,58
6.320844184955434,556.0421968330511,4,14,196,0,1,25,24
6.029227516356098,415.39402032435044,0,43,1849,1,1,40,49
5.901798002315995,365.69439648058415,3,12,144,1,0,52,21
5.875134921328314,356.0726992315498,0,31,961,0,1,34,37
7.176879535116963,1308.8177595790787,12,35,1225,0,1,54,53
7.1701601460748865,1300.052784484423,13,30,900,1,1,47,49
6.582853189826512,722.5981003687306,14,25,625,0,0,25,45
6.528779497336347,684.5621914351533,16,8,64,0,0,56,30
6.806959256856304,904.117434030539,11,1,1,0,1,59,18
6.6485564374402575,771.6695678208855,6,40,1600,0,0,25,52
6.884996185768336,977.4979412980347,18,23,529,0,1,30,47
6.103977101538945,447.6345225265453,2,45,2025,0,1,33,53
6.413723725417557,610.1615300156883,17,19,361,0,0,40,42
6.43017425750499,620.2820273941015,3,24,576,1,1,39,33
5.277976384715685,195.97290006875096,2,28,784,1,0,24,36
6.3272867398581445,559.6360937225487,11,1,1,0,1,28,18
6.366719341993297,582.1448744888684,11,5,25,1,1,49,22
7.089910561674469,1199.80048766538,16,17,289,1,1,57,39
6.736615370609805,842.7036639255675,5,30,900,0,1,46,41
7.212493252951386,1356.2695785087378,14,40,1600,1,1,24,60
5.483041583629856,240.57733175739673,1,55,3025,1,1,24,62
6.800429620179885,898.2331078366408,7,41,1681,0,1,59,54
6.486969383341259,656.5306524369246,13,34,1156,0,0,34,53
5.613948133960053,274.22477970490525,4,43,1849,0,1,28,53
5.423603737587007,226.69460008698093,2,13,169,1,0,44,21
6.8267914218947015,922.2270228129081,9,38,1444,0,1,27,53
6.0715644301262355,433.35811002434525,6,23,529,1,1,33,35
7.107030195636755,1220.5174603583566,10,17,289,1,1,58,33
7.379395169334904,1602.6201608202819,14,38,1444,0,1,51,58
6.528419816804942,684.3160120179839,1,28,784,0,0,50,35
6.240097203451312,512.9083649830806,4,29,841,0,0,42,39
6.00880153800229,406.99525951940313,10,3,9,0,1,20,19
6.276651036657294,532.0040151870777,7,25,625,0,1,50,38
5.743065072439646,312.0193086020577,12,35,1225,1,1,26,53
6.0199467891764575,411.5566958732944,10,45,2025,1,0,34,61
7.269009449098256,1435.1281812225532,16,34,1156,0,0,25,56
6.624514429194372,753.3383246323016,14,44,1936,1,1,35,64
5.554720279493544,258.454659340218,0,50,2500,0,1,33,56
7.429134207834356,1684.348646031921,18,22,484,0,1,36,46
6.475894134583508,649.2995293025159,15,22,484,1,0,29,43
7.096598150003087,1207.8511491535792,18,14,196,0,0,48,38
6.37155368278251,584.9659747866708,12,16,256,1,0,27,34
5.8461258375201375,345.891740552101,3,24,576,1,1,30,33
6.864910810025524,958.0603866114938,10,32,1024,1,0,37,48
6.8475990697804985,941.6174327878741,17,3,9,0,1,39,26
7.157685341231609,1283.935617978674,17,25,625,0,1,35,48
6.627238605498421,755.3933488985178,9,16,256,0,1,46,31
7.090585828887189,1200.6109472040857,16,32,1024,1,0,42,54
6.289264670652686,538.7570195459393,12,1,1,1,1,33,19
6.470071446461763,645.5298461409851,13,44,1936,1,1,31,63
5.683048361879694,293.8438082992943,6,19,361,1,0,46,31
5.736728619388634,310.048463579788,9,35,1225,1,0,32,50
5.526976924084127,251.38281184869558,2,44,1936,1,1,35,52
6.541948084273292,693.6365251101834,1,49,2401,0,0,52,56
6.68210159919897,797.9944154153717,18,40,1600,1,0,43,64
5.870737958554776,354.5104978159625,6,25,625,1,1,31,37
6.1983881874155236,491.95546171025757,4,9,81,0,1,28,19
5.620124525142342,275.9237405386299,2,50,2500,1,0,32,58
5.924815312737855,374.2093172835759,1,29,841,1,0,27,36
6.630052932068963,757.5222668014814,5,43,1849,1,1,37,54
7.092742564851509,1203.2031423485228,13,16,256,1,1,46,35
6.233271913034029,509.4195361135371,6,21,441,0,0,52,33
4.657550630848225,105.37765701419642,1,14,196,0,0,26,21
6.029860328005973,415.656969689636,10,13,169,0,1,32,29
6.189890299813713,487.7925923410036,2,38,1444,0,1,34,46
6.775977229432961,876.5355209450597,8,10,100,0,0,53,24
6.424812498727777,616.9651249510823,7,18,324,0,1,59,31
6.493462021712574,660.8071363519709,10,13,169,1,1,39,29
7.542385843519175,1886.3251373172393,17,29,841,0,1,56,52
6.417574705373508,612.5157800129775,0,16,256,0,1,36,22
6.9493601374512615,1042.482469236284,14,14,196,0,1,48,34
6.514086323326365,674.5773342921985,3,50,2500,0,1,40,59
6.1828852521119995,484.3875222264871,3,40,1600,0,1,33,49
6.5651616171242395,709.9266232250206,9,12,144,0,0,48,27
6.722440615311082,830.8428066679818,10,44,1936,0,1,41,60
7.504936038338187,1816.9890434176766,17,11,121,0,1,52,34
5.944338183199435,381.58673719790073,14,2,4,0,1,32,22
5.539797993293428,254.62655799058336,2,54,2916,1,1,50,62
6.070575491611631,432.92975734087,6,47,2209,0,1,31,59
6.228834517560382,507.16404811688176,6,14,196,1,0,51,26
7.101976773154153,1214.3652279909531,16,28,784,0,1,25,50
6.433404793309109,622.2891109242994,15,32,1024,0,1,30,53
7.148496941507822,1272.192337897212,15,32,1024,0,0,42,53
5.597720210685919,269.8105944209325,7,22,484,1,1,26,35
6.390166934621829,595.9560570836906,2,18,324,0,1,39,26
6.582699659062548,722.4871678463377,14,26,676,1,0,23,46
5.107333172022917,165.22912913445077,0,25,625,1,0,40,31
6.829649857069169,924.8669201640107,9,27,729,0,0,49,42
6.523286922413606,680.8124894957041,1,25,625,1,1,44,32
5.7345787891557265,309.3826279923006,6,11,121,0,0,50,23
6.749782296404005,853.8728510998859,13,40,1600,0,0,21,59
7.365884363765339,1581.1130875291583,15,25,625,0,1,39,46
6.708287448777217,819.1665728098359,14,12,144,0,1,33,32
6.889300845847412,981.7148072389805,6,34,1156,0,1,57,46
6.079941974560599,437.00383664305076,12,3,9,1,1,42,21
6.05213054266485,425.01758420344373,9,20,400,0,1,24,35
6.566745999852813,711.0523102294553,8,47,2209,1,1,38,61
6.370938888647989,584.6064516641551,8,42,1764,0,1,26,56
5.717001409122143,303.9920072507144,5,22,484,1,1,40,33
7.03075511666551,1130.8842373861596,11,11,121,0,1,52,28
6.617906632220879,748.3768282639203,13,12,144,1,1,39,31
6.360135145450987,578.3245090392111,6,8,64,1,1,28,20
6.6869335629818485,801.8596262887063,7,46,2116,0,0,50,59
6.34252342651164,568.2283863284634,7,42,1764,0,1,27,55
6.6948522708580125,808.2345255976938,7,49,2401,0,1,30,62
5.510757940445279,247.3385239117771,1,52,2704,0,1,26,59
7.2936187706505455,1470.8838692065585,13,16,256,0,0,40,35
6.314844278301909,552.7159840181534,9,22,484,1,1,47,37
6.512538520446688,673.5340291752351,17,19,361,0,0,34,42
7.142002376067644,1263.956773659249,17,32,1024,0,1,27,55
6.854760490401483,948.3849549011208,17,7,49,0,1,31,30
6.500532199168213,665.4957150809373,15,0,0,1,1,24,21
5.794939106473271,328.632171800714,4,21,441,0,1,27,31
6.423492285473566,616.1511368529035,4,40,1600,0,1,56,50
6.529566658662225,685.1012644582919,9,30,900,0,0,33,45
7.217746191702252,1363.4127243628584,16,32,1024,0,1,23,54
6.988660394683124,1084.2680116755269,12,7,49,1,1,46,25
6.932907246074305,1025.470946521763,16,39,1521,1,0,34,61
6.7553249813771865,858.6187396532644,17,28,784,1,1,39,51
6.9443897516441995,1037.313784985412,12,43,1849,1,1,41,61
6.496292047390467,662.6798862311938,16,0,0,1,1,55,22
7.474968131611512,1763.3454923120191,14,2,4,0,1,49,22
7.050869726853532,1153.8618511422221,11,31,961,0,1,52,48
7.124740804806372,1242.3261203610048,9,47,2209,0,1,47,62
7.333625793657123,1530.9225302972186,12,8,64,0,1,57,26
6.792896214364327,891.4917777879157,10,43,1849,0,0,59,59
5.754864336205242,315.7227124774224,2,41,1681,0,0,23,49
6.599074217438325,734.4149658526609,9,35,1225,0,1,33,50
6.46422574717746,641.7672809084347,10,4,16,0,1,21,20
7.29822916992422,1477.6808875734212,5,36,1296,1,1,56,47
5.998147874331424,402.68228419677905,0,23,529,1,1,38,29
6.3111336903137385,550.668883049903,5,35,1225,0,0,33,46
5.431028923274318,228.3841143029458,4,10,100,1,1,26,20
6.311389736134844,550.8098975685393,6,31,961,1,0,28,43
6.851084046407454,944.904672181925,11,30,900,1,1,52,47
7.531646109409533,1866.1749046487912,11,9,81,0,1,43,26
6.904998807832434,997.247324428628,6,31,961,1,1,40,43
5.48646874734544,241.40324411963527,1,12,144,0,0,20,19
5.574475131098801,263.6111580209596,0,14,196,1,0,40,20
7.294092640989819,1471.5810426165447,17,40,1600,1,1,59,63
5.902778271821125,366.05305130612516,11,4,16,1,1,43,21
6.825577363789177,921.10806499807,6,30,900,0,0,57,42
6.478615896436681,651.0691751775131,18,6,36,1,1,23,30
6.734383646135812,840.8250785566394,2,48,2304,0,1,25,56
6.592775543678766,729.8036633690446,9,46,2116,0,1,22,61
6.641855453121407,766.5159087266015,10,36,1296,0,1,53,52
6.359727730314473,578.0889388710963,4,30,900,1,1,44,40
6.2048598829434045,495.1495721787472,1,19,361,1,1,46,26
6.140780426308636,464.4158718308074,7,6,36,1,1,37,19
7.086314639726131,1195.493846571414,13,39,1521,0,1,24,58
6.585890393390421,724.7961141123815,7,48,2304,0,1,43,61
6.720922893648358,829.5827749725547,5,37,1369,0,1,51,48
5.7399429791228025,311.04667432149853,0,55,3025,0,0,40,61
5.381393186340214,217.3248386091004,0,58,3364,0,0,53,64
7.06445773637755,1169.6475421442547,7,6,36,0,1,48,19
6.833475562481596,928.4119653717975,10,33,1089,0,1,24,49
6.922626820796228,1014.9826734080337,17,12,144,1,1,47,35
6.739126200293907,844.8222078383371,9,15,225,1,1,25,30
5.784659524003687,325.27127419598025,11,46,2116,1,0,30,63
7.807095666479963,2457.9812611495195,15,1,1,0,1,58,22
5.897342612147049,364.0687094858173,4,49,2401,0,1,27,59
8.009962337107988,3010.803715171758,15,40,1600,0,1,54,61
6.250771136789636,518.4124374732122,11,10,100,0,1,30,27
5.831522709900294,340.8773413879279,5,49,2401,1,1,39,60
6.405623098812662,605.238804790957,4,32,1024,0,0,41,42
5.596766887553756,269.55350030632286,0,45,2025,1,0,31,51
6.617428868635619,748.0193664652381,18,30,900,1,1,24,54
6.689616482857164,804.0138399163885,9,32,1024,0,1,53,47
6.770790975268315,872.0013527863897,13,5,25,0,1,53,24
6.331478779598351,561.9870346435767,2,15,225,1,1,49,23
6.04735376700678,422.99221177899113,5,9,81,1,1,42,20
6.216069718762697,500.731344514062,4,20,400,1,0,55,30
6.3014529799685155,545.363737317977,16,0,0,1,1,44,20
7.391083430098117,1621.4619022522998,17,20,400,0,1,25,43
6.555735187832911,703.2659924124029,11,24,576,0,1,48,41
5.880331428940266,357.92784970062445,4,13,169,0,1,40,23
6.648979729746767,771.9962787543454,8,46,2116,0,0,26,60
7.286411410034867,1460.3207904222165,11,42,1764,0,1,56,59
6.830605852798459,925.7515117553694,8,15,225,0,0,28,29
6.395353644618812,599.0551383931232,2,45,2025,1,1,55,53
4.979268700934555,145.36803526450748,0,13,169,1,1,20,19
7.320896439943782,1511.5583839097862,14,8,64,0,1,50,28
6.3460638470563815,570.2437192394354,9,41,1681,0,1,39,56
7.118276716809807,1234.3215141104597,13,32,1024,1,1,47,51
6.459341188966285,638.6401747502832,6,31,961,0,1,38,43
5.574094083006698,263.51072862756826,3,26,676,1,1,20,35
6.246576446289075,516.2424122204038,4,28,784,1,1,48,38
6.790869011117369,889.6863733405103,15,32,1024,0,1,29,53
6.006708951009886,406.14447701202585,2,49,2401,0,0,55,57
6.073604483005506,434.24308587629764,16,41,1681,1,0,42,63
7.408660706861898,1650.2147449191439,12,43,1849,0,1,37,61
6.449127868078425,632.1507334970412,5,28,784,0,0,48,39
6.220124003280751,502.7655727354003,4,37,1369,0,0,47,47
6.940059619404818,1032.831789941442,15,39,1521,1,1,26,60
6.633196623718086,759.9074303707065,10,31,961,0,1,50,47
6.649121300892548,772.1055788887578,16,3,9,1,1,57,25
6.37928818376396,589.5079369555929,4,41,1681,0,1,21,51
5.989234619523163,399.1090227426587,5,53,2809,0,1,34,64
6.6730646103028075,790.8154357808633,9,11,121,1,1,41,26
5.861354597047761,351.1995558330048,0,31,961,0,1,30,37
5.941256713562562,380.41269906382524,9,42,1764,0,0,38,57
7.224493302841011,1372.6429251214072,16,20,400,0,1,25,42
5.743342225085916,312.1057975638929,2,28,784,0,0,28,36
6.536672848715337,689.9870633968561,1,15,225,0,0,48,22
6.082937532539593,438.31486963005534,16,6,36,1,0,22,28
6.22688871864133,506.17816833323866,3,23,529,1,1,32,32
5.609602552342622,273.03569903794335,1,18,324,1,1,34,25
5.37437306509086,215.80453449482084,4,26,676,1,1,24,36
6.161245504352084,474.01809892495174,9,25,625,1,0,24,40
5.550634446518655,257.40081116047423,0,38,1444,1,0,21,44
6.311189546527645,550.6996421878628,0,51,2601,1,1,57,57
5.8232774511612115,338.07827488137605,3,40,1600,0,1,49,49
6.6063636875133795,739.788021340475,6,31,961,0,0,47,43
6.894932279547244,987.2588649331847,13,25,625,1,0,58,44
7.052965060350709,1156.2821112705979,13,17,289,0,0,51,36
6.184884550731763,485.35692627228235,17,36,1296,1,1,39,59
6.493631664742354,660.9192471858239,1,39,1521,0,1,39,46
5.693164693921685,296.831516677359,0,50,2500,0,1,48,56
7.202845697632407,1343.247807849323,15,37,1369,1,0,54,58
8.215466325290421,3697.700153700644,17,27,729,0,1,51,50
6.982048360662546,1077.1224440959365,15,15,225,1,1,36,36
6.147785451144571,467.6805377301844,5,43,1849,1,1,27,54
6.140986505825112,464.5115882913805,9,21,441,1,0,40,36
6.206320447561366,495.87329852035646,1,43,1849,0,1,42,50
6.170973353548733,478.651776826945,6,52,2704,0,1,46,64
6.9086500831780455,1000.8952046526175,16,11,121,0,0,25,33
5.5887144933658846,267.3916649237646,2,32,1024,1,0,27,40
6.3999136822195934,601.793090186301,11,7,49,0,1,54,24
5.404280869615149,222.3562598317199,1,36,1296,0,0,24,43
6.709627854633031,820.2653247031442,6,37,1369,0,1,52,49
6.140716705224235,464.386279690673,16,7,49,0,0,20,29
6.444389904729345,629.1627106516685,18,1,1,1,0,43,25
7.1521271784613685,1276.8190905573226,11,5,25,0,1,51,22
6.699294414295334,811.8328054119648,8,45,2025,0,0,52,59
6.895630047977655,987.9479833963732,13,26,676,1,1,57,45
5.048806498991387,155.83636259615201,1,15,225,1,0,21,22
6.195204938703267,490.3919349877708,3,34,1156,1,1,36,43
5.929320219359602,375.8988981595766,18,0,0,1,1,29,22
7.141370462873739,1263.158315002297,15,18,324,0,0,56,39
7.153575210492316,1278.669304759596,16,10,100,0,0,56,32
5.437447861296836,229.8548128897896,1,23,529,1,1,21,30
6.926355958282101,1018.7747495350382,16,23,529,1,1,31,45
7.980964993852682,2924.7520705042925,18,26,676,1,1,56,50
6.385119132308524,592.9553685329558,7,47,2209,1,0,49,60
6.563107083958667,708.4695527448325,5,29,841,1,1,34,40
7.323032007461537,1514.7898681939507,11,33,1089,0,1,42,50
7.776167274147931,2383.1234355649885,17,37,1369,0,0,37,60
5.668212922077622,289.51668293686663,1,28,784,1,0,50,35
6.580928106744193,721.2083770859718,18,23,529,1,1,57,47
6.261895614636122,524.2117022386996,9,28,784,1,0,48,43
5.558016251427902,259.3079240395096,2,25,625,1,1,33,33
6.818095302780925,914.2419964632817,11,13,169,0,1,59,30
6.881240662161351,973.8338093772367,15,35,1225,0,0,42,56
7.000650872287017,1097.3471588966563,11,33,1089,0,0,44,50
7.066402325801285,1171.9242392873678,7,30,900,1,1,57,43
6.560924290666806,706.9247967125094,4,8,64,0,1,47,18
6.827202000965124,922.6057476695825,10,39,1521,0,0,54,55
5.534276109190218,253.22441444758226,9,4,16,1,1,49,19
5.850366862769034,347.3617912147596,2,15,225,0,1,46,23
5.705522486521838,300.5224579694062,8,49,2401,1,1,27,63
6.955119526343042,1048.5038542942032,11,38,1444,0,1,38,55
6.4502118572849545,632.8363496021454,5,48,2304,0,1,20,59
7.719802969325944,2252.5157221522413,18,17,289,1,1,39,41
6.869193943854332,962.1726879451487,15,14,196,1,1,49,35
6.458138913529066,637.8728147364405,13,25,625,0,1,48,44
5.315117502216995,203.38841031395708,3,49,2401,1,1,27,58
6.6393356710650595,764.5868870716254,17,2,4,0,0,33,25
7.466069311166136,1747.7234095388574,9,30,900,0,0,57,45
7.213835976921958,1358.0918973441605,17,4,16,0,1,22,27
5.459163026120414,234.9007362847618,11,17,289,1,0,22,34
6.681261626166894,797.3244030622234,18,22,484,0,0,33,46
5.515223271829403,248.4454419237196,7,10,100,0,1,40,23
6.241860773954535,513.8137131344188,0,25,625,1,1,54,31
6.912283283777821,1004.5382716997469,13,20,400,0,1,46,39
5.8746981080314455,355.917195907306,5,12,144,0,0,47,23
7.539210097438018,1880.3441497302642,13,24,576,0,1,47,43
5.110135435781467,165.69279408720976,1,49,2401,1,0,24,56
6.437063238038442,624.56989075188,8,15,225,0,1,58,29
6.371198612840016,584.7583078219726,11,35,1225,1,0,29,52
6.108856012930048,449.82382806861534,4,21,441,0,1,28,31
6.451980760901076,633.9567667722112,1,32,1024,0,1,39,39
6.480171913091385,652.0830382468018,18,16,256,1,0,48,40
6.521610404536657,679.6720514357328,6,12,144,0,1,48,24
6.188774579437065,487.24865570317206,6,45,2025,1,1,47,57
6.614328210215583,745.7036059647311,9,27,729,0,1,30,42
7.018332309867449,1116.9223832584373,16,8,64,0,1,40,30
7.034305695667274,1134.9066679658572,13,19,361,0,1,54,38
7.216349426666975,1361.5096864985856,10,42,1764,0,1,42,58
6.248351414196108,517.1595396294181,5,16,256,0,0,48,27
5.6940448703319255,297.0928957891441,7,13,169,0,0,34,26
7.280434877398953,1451.6191642368544,18,8,64,0,1,36,32
6.922075738738583,1014.4234887603629,18,0,0,0,1,43,19
7.099417523107347,1211.2613372348042,16,20,400,0,0,54,42
7.143667576699943,1266.0632686595902,17,7,49,0,0,39,30
7.083770066082559,1192.455691482359,11,34,1156,0,1,55,51
6.671893185622533,789.8895974426597,8,37,1369,0,1,30,51
7.038493351831072,1139.6692318995304,15,31,961,1,0,49,52
7.278456165813334,1448.749668467179,17,32,1024,1,1,58,55
5.533482398332535,253.02350722207524,15,0,0,1,1,39,20
7.484956614956948,1781.0468973168765,15,38,1444,0,0,41,59
5.472282502453616,238.00281526680027,3,14,196,0,1,43,23
6.038917323156307,419.43867242921374,6,24,576,0,1,33,36
5.500401036153975,244.79008225517634,0,14,196,1,0,55,20
5.71568668805128,303.5926051621089,0,29,841,0,0,32,35
5.601723720770884,270.8929490198301,7,43,1849,0,0,20,56
6.579476515796598,720.162237001897,7,13,169,0,1,46,26
6.535839415771236,689.4122450167779,9,14,196,1,1,32,29
5.8019605827982526,330.9477747768984,0,16,256,1,1,54,22
6.133241416877376,460.92780101328657,13,1,1,0,0,27,20
7.229936980925576,1380.1355264829986,13,9,81,0,1,37,28
6.494615320616151,661.5696841360411,9,32,1024,1,1,53,47
5.987802052401733,398.5376816187772,18,0,0,0,1,25,21
6.96716758224137,1061.2126920043233,15,1,1,0,1,46,22
5.554115162811355,258.29831142339873,8,4,16,1,0,37,18
6.885653619749421,978.1407929541922,15,23,529,0,1,28,44
6.931258218701863,1023.7813103723191,7,32,1024,0,0,34,45
6.253281873822249,519.7156701307812,6,34,1156,0,1,42,46
6.020738752766674,411.8827628912962,10,19,361,1,1,22,35
5.651601290820858,284.74706381368145,5,18,324,0,0,28,29
6.594570367272048,731.1147083978492,14,10,100,1,0,41,30
7.284095780298921,1456.943140378621,18,34,1156,1,0,42,58
6.2251554046993585,505.3015625928918,13,0,0,1,0,39,19
6.761188990045009,863.6684787716558,14,34,1156,1,1,26,54
6.4616829548876416,640.1374730243102,5,51,2601,0,1,36,62
6.659241425512819,779.959055621442,9,18,324,0,1,22,33
6.714590448442641,824.3460855301098,13,22,484,1,0,26,41
7.591594849477707,1981.4711433228829,15,31,961,1,1,32,52
7.170141787328616,1300.0289173643,12,21,441,0,1,42,39
6.3357410990214635,564.3875150698487,10,37,1369,1,0,56,53
5.182616539508077,178.14833385211907,2,20,400,0,1,23,28
6.765777129717777,867.6402148557514,7,50,2500,0,1,28,63
6.276747184363611,532.0551686119919,2,38,1444,1,1,25,46
5.660836190518821,287.38885394569866,1,45,2025,0,0,37,52
6.9338076390372265,1026.3946891489647,13,13,169,0,0,54,32
7.1329548930073505,1252.5727223216445,14,28,784,1,1,42,48
5.496504355804758,243.83806960109243,2,51,2601,1,1,50,59
5.0379475559127895,154.15329908895689,0,52,2704,1,1,39,58
6.530850329810541,685.9812738856667,14,40,1600,1,1,26,60
5.536556287812363,253.80247012866118,1,26,676,1,1,31,33
7.347723475775609,1552.6578382282185,17,4,16,1,1,56,27
5.644129797419688,282.6275059965518,0,43,1849,0,0,23,49
6.532331687696311,686.9982106929416,8,5,25,0,1,31,19
5.20791309733168,182.71235714012465,2,33,1089,0,0,34,41
5.653394700421028,285.2581901239656,1,33,1089,1,1,21,40
5.746635845569733,313.13545032377743,3,10,100,0,1,30,19
7.5532886113576305,1907.0038249828383,15,34,1156,0,1,52,55
5.841197594398669,344.1912955058935,0,42,1764,1,0,33,48
6.44786237421558,631.3512565966583,8,43,1849,0,0,46,57
6.805069498482348,902.4104839081706,7,30,900,0,1,23,43
6.677223034065198,794.1108285516884,5,35,1225,0,1,57,46
6.279078343862593,533.2969208712332,17,0,0,1,0,59,20
6.721530769421089,830.0872115447883,15,10,100,0,0,39,31
5.409507136788787,223.5213950552893,7,29,841,0,0,21,42
6.193767803431417,489.687681615861,3,9,81,0,1,23,18
5.7714051955547,320.98846745549304,2,12,144,0,0,43,20
7.22802390446379,1377.4977456359277,14,23,529,0,1,28,43
6.574940977784121,716.9033098813843,5,24,576,1,1,38,35
5.176284539586156,177.0238624495585,0,20,400,0,1,27,26
6.693692576814884,807.2977641162494,17,32,1024,0,1,47,55
6.953648498164511,1046.9626094644534,10,24,576,1,1,32,40
5.531238610320771,252.4564125678929,2,30,900,1,1,27,38
6.4381137405777,625.2263477525627,12,0,0,0,1,33,18
6.7319978341812625,838.8214191602234,16,16,256,0,0,29,38
6.777641003494222,877.995091870013,17,21,441,1,0,39,44
7.288706831469783,1463.6766921973306,13,40,1600,0,1,20,59
5.535719890270276,253.59027911686016,6,11,121,1,1,31,23
7.2651677060625,1429.6253644988365,6,49,2401,0,1,54,61
7.04972645430394,1152.5434263648249,13,34,1156,0,1,39,53
7.288405659947877,1463.2359408345735,14,25,625,1,1,31,45
6.047483383752105,423.04704220617384,11,45,2025,0,1,31,62
6.7801437687930814,880.1952596218076,11,17,289,0,1,58,34
5.793574659406647,328.18407636866993,7,44,1936,1,0,48,57
5.886820115722526,360.25788265989206,15,0,0,0,0,22,20
6.612401716710496,744.2683957166142,8,15,225,0,0,26,29
5.558225907312388,259.3622951710931,1,49,2401,1,1,42,56
6.539389510059233,691.8640730251243,13,10,100,1,0,32,29
6.914209067567353,1006.4746591526869,15,0,0,0,1,30,19
6.473230031840261,647.5720307838185,4,53,2809,1,1,44,63
